"constituencyID","partyP","partyScore","partyNumber","partyName","partyColor","key","provinceID","provinceNumber","provinceName","section"
"CNT_1",751,6,51,"สามัญชน","#3c3c3c","CNT_1_51","CNT","18","ชัยนาท","Central"
"CNT_1",729,18,64,"เส้นด้าย","#7c8480","CNT_1_64","CNT","18","ชัยนาท","Central"
"CNT_1",768,18,17,"เสมอภาค","#ca146b","CNT_1_17","CNT","18","ชัยนาท","Central"
"CNT_1",719,830,25,"เสรีรวมไทย","#b49e31","CNT_1_25","CNT","18","ชัยนาท","Central"
"CNT_1",778,317,1,"ใหม่","#8494b4","CNT_1_1","CNT","18","ชัยนาท","Central"
"CNT_1",708,179,10,"อนาคตไทย","#ad1b34","CNT_1_10","CNT","18","ชัยนาท","Central"
"CNT_2",750,67,15,"กรีน","#69c80a","CNT_2_15","CNT","18","ชัยนาท","Central"
"CNT_2",726,32988,31,"ก้าวไกล","#f47526","CNT_2_31","CNT","18","ชัยนาท","Central"
"CNT_2",714,810,6,"ครูไทยเพื่อประชาชน","#175a38","CNT_2_6","CNT","18","ชัยนาท","Central"
"CNT_2",742,15,61,"คลองไทย","#0eafeb","CNT_2_61","CNT","18","ชัยนาท","Central"
"CNT_2",703,25,60,"ความหวังใหม่","#e6b750","CNT_2_60","CNT","18","ชัยนาท","Central"
"CNT_2",725,30,59,"ช่วยชาติ","#8b85ad","CNT_2_59","CNT","18","ชัยนาท","Central"
"CNT_2",707,231,18,"ชาติไทยพัฒนา","#ff72a8","CNT_2_18","CNT","18","ชัยนาท","Central"
"CNT_2",706,212,14,"ชาติพัฒนากล้า","#233e8a","CNT_2_14","CNT","18","ชัยนาท","Central"
"CNT_2",783,12,52,"ชาติรุ่งเรือง","#9cb4c9","CNT_2_52","CNT","18","ชัยนาท","Central"
"CNT_2",717,19,46,"ถิ่นกาขาวชาววิไล","#fb04fb","CNT_2_46","CNT","18","ชัยนาท","Central"
"CNT_2",776,264,4,"ท้องที่ไทย","#9c9084","CNT_2_4","CNT","18","ชัยนาท","Central"
"CNT_2",727,164,30,"ทางเลือกใหม่","#026aec","CNT_2_30","CNT","18","ชัยนาท","Central"
"CNT_2",780,130,55,"ไทยก้าวหน้า","#b9bee3","CNT_2_55","CNT","18","ชัยนาท","Central"
"CNT_2",771,156,13,"ไทยชนะ","#ceb88a","CNT_2_13","CNT","18","ชัยนาท","Central"
"CNT_2",732,248,41,"ไทยธรรม","#ec5c2c","CNT_2_41","CNT","18","ชัยนาท","Central"
"CNT_2",775,32,33,"ไทยเป็นหนึ่ง","#7e529d","CNT_2_33","CNT","18","ชัยนาท","Central"
"CNT_2",736,166,28,"ไทยพร้อม","#b7f2a5","CNT_2_28","CNT","18","ชัยนาท","Central"
"CNT_2",769,210,21,"ไทยภักดี","#CBBA01","CNT_2_21","CNT","18","ชัยนาท","Central"
"CNT_2",758,266,12,"ไทยรวมไทย","#8c8dd2","CNT_2_12","CNT","18","ชัยนาท","Central"
"CNT_2",733,59,42,"ไทยศรีวิไลย์","#a0afba","CNT_2_42","CNT","18","ชัยนาท","Central"
"CNT_2",765,28,67,"ไทยสมาร์ท","#98dfb3","CNT_2_67","CNT","18","ชัยนาท","Central"
"CNT_2",762,622,32,"ไทยสร้างไทย","#003dff","CNT_2_32","CNT","18","ชัยนาท","Central"
"CNT_2",770,18,45,"แนวทางใหม่","#b7bfc7","CNT_2_45","CNT","18","ชัยนาท","Central"
"CNT_2",702,190,63,"ประชากรไทย","#0f41ce","CNT_2_63","CNT","18","ชัยนาท","Central"
"CNT_2",740,126,11,"ประชาชาติ","#a35f26","CNT_2_11","CNT","18","ชัยนาท","Central"
"CNT_2",749,108,56,"ประชาไทย","#1d1376","CNT_2_56","CNT","18","ชัยนาท","Central"
"CNT_2",712,230,2,"ประชาธิปไตยใหม่","#eb4138","CNT_2_2","CNT","18","ชัยนาท","Central"
"CNT_2",701,866,26,"ประชาธิปัตย์","#06aff3","CNT_2_26","CNT","18","ชัยนาท","Central"
"CNT_2",728,66,40,"ประชาภิวัฒน์","#076350","CNT_2_40","CNT","18","ชัยนาท","Central"
"CNT_2",747,175,3,"เป็นธรรม","#b5a89b","CNT_2_3","CNT","18","ชัยนาท","Central"
"CNT_2",786,125,20,"เปลี่ยน","#cc898a","CNT_2_20","CNT","18","ชัยนาท","Central"
"CNT_2",777,112,65,"เปลี่ยนอนาคต","#dead46","CNT_2_65","CNT","18","ชัยนาท","Central"
"CNT_2",741,26,34,"แผ่นดินธรรม","#852e1c","CNT_2_34","CNT","18","ชัยนาท","Central"
"CNT_2",781,3179,9,"พลัง","#8e8fc7","CNT_2_9","CNT","18","ชัยนาท","Central"
"CNT_2",724,34,62,"พลังไทยรักชาติ","#54c04c","CNT_2_62","CNT","18","ชัยนาท","Central"
"CNT_2",731,97,27,"พลังธรรมใหม่","#e9b54a","CNT_2_27","CNT","18","ชัยนาท","Central"
"CNT_2",722,15,66,"พลังประชาธิปไตย","#c4403a","CNT_2_66","CNT","18","ชัยนาท","Central"
"CNT_2",743,607,37,"พลังประชารัฐ","#1f68dd","CNT_2_37","CNT","18","ชัยนาท","Central"
"CNT_2",737,11,50,"พลังปวงชนไทย","#181f97","CNT_2_50","CNT","18","ชัยนาท","Central"
"CNT_2",748,127,57,"พลังเพื่อไทย","#8384aa","CNT_2_57","CNT","18","ชัยนาท","Central"
"CNT_2",767,38,16,"พลังสยาม","#69330a","CNT_2_16","CNT","18","ชัยนาท","Central"
"CNT_2",715,179,43,"พลังสหกรณ์","#395a3d","CNT_2_43","CNT","18","ชัยนาท","Central"
"CNT_2",745,22,53,"พลังสังคม","#c67328","CNT_2_53","CNT","18","ชัยนาท","Central"
"CNT_2",761,124,5,"พลังสังคมใหม่","#eabcc3","CNT_2_5","CNT","18","ชัยนาท","Central"
"CNT_2",721,177,24,"เพื่อชาติ","#6cb0a8","CNT_2_24","CNT","18","ชัยนาท","Central"
"CNT_2",738,403,36,"เพื่อชาติไทย","#724a34","CNT_2_36","CNT","18","ชัยนาท","Central"
"CNT_2",705,29034,29,"เพื่อไทย","#da3731","CNT_2_29","CNT","18","ชัยนาท","Central"
"CNT_2",773,120,38,"เพื่อไทรวมพลัง","#a7b0ed","CNT_2_38","CNT","18","ชัยนาท","Central"
"CNT_2",755,34,48,"เพื่ออนาคตไทย","#c591a9","CNT_2_48","CNT","18","ชัยนาท","Central"
"CNT_2",723,8,54,"ภราดรภาพ","#0c5a38","CNT_2_54","CNT","18","ชัยนาท","Central"
"CNT_2",752,254,19,"ภาคีเครือข่ายไทย","#f36e2d","CNT_2_19","CNT","18","ชัยนาท","Central"
"CNT_2",709,13121,7,"ภูมิใจไทย","#0c149c","CNT_2_7","CNT","18","ชัยนาท","Central"
"CNT_2",764,69,39,"มิติใหม่","#abc29d","CNT_2_39","CNT","18","ชัยนาท","Central"
"CNT_2",784,301,23,"รวมใจไทย","#eec49a","CNT_2_23","CNT","18","ชัยนาท","Central"
"CNT_2",763,7710,22,"รวมไทยสร้างชาติ","#aa2d38","CNT_2_22","CNT","18","ชัยนาท","Central"
"CNT_2",739,21,47,"รวมแผ่นดิน","#d8df96","CNT_2_47","CNT","18","ชัยนาท","Central"
"CNT_2",734,82,35,"รวมพลัง","#5a1b80","CNT_2_35","CNT","18","ชัยนาท","Central"
"CNT_2",718,36,49,"รักษ์ผืนป่าประเทศไทย","#8dbf44","CNT_2_49","CNT","18","ชัยนาท","Central"
"CNT_2",774,42,44,"ราษฎร์วิถี","#e6d7b8","CNT_2_44","CNT","18","ชัยนาท","Central"
"CNT_2",779,204,8,"แรงงานสร้างชาติ","#633e7c","CNT_2_8","CNT","18","ชัยนาท","Central"
"CNT_2",710,12,58,"สังคมประชาธิปไตยไทย","#d32524","CNT_2_58","CNT","18","ชัยนาท","Central"
"CNT_2",751,23,51,"สามัญชน","#3c3c3c","CNT_2_51","CNT","18","ชัยนาท","Central"
"CNT_2",729,25,64,"เส้นด้าย","#7c8480","CNT_2_64","CNT","18","ชัยนาท","Central"
"CNT_2",768,43,17,"เสมอภาค","#ca146b","CNT_2_17","CNT","18","ชัยนาท","Central"
"CNT_2",719,681,25,"เสรีรวมไทย","#b49e31","CNT_2_25","CNT","18","ชัยนาท","Central"
"CNT_2",778,335,1,"ใหม่","#8494b4","CNT_2_1","CNT","18","ชัยนาท","Central"
"CNT_2",708,232,10,"อนาคตไทย","#ad1b34","CNT_2_10","CNT","18","ชัยนาท","Central"
"CPM_1",750,51,15,"กรีน","#69c80a","CPM_1_15","CPM","36","ชัยภูมิ","North East"
"CPM_1",726,35845,31,"ก้าวไกล","#f47526","CPM_1_31","CPM","36","ชัยภูมิ","North East"
"CPM_1",714,206,6,"ครูไทยเพื่อประชาชน","#175a38","CPM_1_6","CPM","36","ชัยภูมิ","North East"
"CPM_1",742,24,61,"คลองไทย","#0eafeb","CPM_1_61","CPM","36","ชัยภูมิ","North East"
"CPM_1",703,23,60,"ความหวังใหม่","#e6b750","CPM_1_60","CPM","36","ชัยภูมิ","North East"
"CPM_1",725,31,59,"ช่วยชาติ","#8b85ad","CPM_1_59","CPM","36","ชัยภูมิ","North East"
"CPM_1",707,121,18,"ชาติไทยพัฒนา","#ff72a8","CPM_1_18","CPM","36","ชัยภูมิ","North East"
"CPM_1",706,140,14,"ชาติพัฒนากล้า","#233e8a","CPM_1_14","CPM","36","ชัยภูมิ","North East"
"CPM_1",783,10,52,"ชาติรุ่งเรือง","#9cb4c9","CPM_1_52","CPM","36","ชัยภูมิ","North East"
"CPM_1",717,9,46,"ถิ่นกาขาวชาววิไล","#fb04fb","CPM_1_46","CPM","36","ชัยภูมิ","North East"
"CPM_1",776,226,4,"ท้องที่ไทย","#9c9084","CPM_1_4","CPM","36","ชัยภูมิ","North East"
"CPM_1",727,166,30,"ทางเลือกใหม่","#026aec","CPM_1_30","CPM","36","ชัยภูมิ","North East"
"CPM_1",780,138,55,"ไทยก้าวหน้า","#b9bee3","CPM_1_55","CPM","36","ชัยภูมิ","North East"
"CPM_1",771,111,13,"ไทยชนะ","#ceb88a","CPM_1_13","CPM","36","ชัยภูมิ","North East"
"CPM_1",732,47,41,"ไทยธรรม","#ec5c2c","CPM_1_41","CPM","36","ชัยภูมิ","North East"
"CPM_1",775,34,33,"ไทยเป็นหนึ่ง","#7e529d","CPM_1_33","CPM","36","ชัยภูมิ","North East"
"CPM_1",736,217,28,"ไทยพร้อม","#b7f2a5","CPM_1_28","CPM","36","ชัยภูมิ","North East"
"CPM_1",769,306,21,"ไทยภักดี","#CBBA01","CPM_1_21","CPM","36","ชัยภูมิ","North East"
"CPM_1",758,191,12,"ไทยรวมไทย","#8c8dd2","CPM_1_12","CPM","36","ชัยภูมิ","North East"
"CPM_1",733,57,42,"ไทยศรีวิไลย์","#a0afba","CPM_1_42","CPM","36","ชัยภูมิ","North East"
"CPM_1",765,25,67,"ไทยสมาร์ท","#98dfb3","CPM_1_67","CPM","36","ชัยภูมิ","North East"
"CPM_1",762,358,32,"ไทยสร้างไทย","#003dff","CPM_1_32","CPM","36","ชัยภูมิ","North East"
"CPM_1",770,10,45,"แนวทางใหม่","#b7bfc7","CPM_1_45","CPM","36","ชัยภูมิ","North East"
"CPM_1",702,222,63,"ประชากรไทย","#0f41ce","CPM_1_63","CPM","36","ชัยภูมิ","North East"
"CPM_1",740,63,11,"ประชาชาติ","#a35f26","CPM_1_11","CPM","36","ชัยภูมิ","North East"
"CPM_1",749,67,56,"ประชาไทย","#1d1376","CPM_1_56","CPM","36","ชัยภูมิ","North East"
"CPM_1",712,1341,2,"ประชาธิปไตยใหม่","#eb4138","CPM_1_2","CPM","36","ชัยภูมิ","North East"
"CPM_1",701,647,26,"ประชาธิปัตย์","#06aff3","CPM_1_26","CPM","36","ชัยภูมิ","North East"
"CPM_1",728,22,40,"ประชาภิวัฒน์","#076350","CPM_1_40","CPM","36","ชัยภูมิ","North East"
"CPM_1",747,1576,3,"เป็นธรรม","#b5a89b","CPM_1_3","CPM","36","ชัยภูมิ","North East"
"CPM_1",786,133,20,"เปลี่ยน","#cc898a","CPM_1_20","CPM","36","ชัยภูมิ","North East"
"CPM_1",777,83,65,"เปลี่ยนอนาคต","#dead46","CPM_1_65","CPM","36","ชัยภูมิ","North East"
"CPM_1",741,35,34,"แผ่นดินธรรม","#852e1c","CPM_1_34","CPM","36","ชัยภูมิ","North East"
"CPM_1",781,169,9,"พลัง","#8e8fc7","CPM_1_9","CPM","36","ชัยภูมิ","North East"
"CPM_1",724,10,62,"พลังไทยรักชาติ","#54c04c","CPM_1_62","CPM","36","ชัยภูมิ","North East"
"CPM_1",731,85,27,"พลังธรรมใหม่","#e9b54a","CPM_1_27","CPM","36","ชัยภูมิ","North East"
"CPM_1",722,14,66,"พลังประชาธิปไตย","#c4403a","CPM_1_66","CPM","36","ชัยภูมิ","North East"
"CPM_1",743,1487,37,"พลังประชารัฐ","#1f68dd","CPM_1_37","CPM","36","ชัยภูมิ","North East"
"CPM_1",737,15,50,"พลังปวงชนไทย","#181f97","CPM_1_50","CPM","36","ชัยภูมิ","North East"
"CPM_1",748,175,57,"พลังเพื่อไทย","#8384aa","CPM_1_57","CPM","36","ชัยภูมิ","North East"
"CPM_1",767,22,16,"พลังสยาม","#69330a","CPM_1_16","CPM","36","ชัยภูมิ","North East"
"CPM_1",715,9,43,"พลังสหกรณ์","#395a3d","CPM_1_43","CPM","36","ชัยภูมิ","North East"
"CPM_1",745,16,53,"พลังสังคม","#c67328","CPM_1_53","CPM","36","ชัยภูมิ","North East"
"CPM_1",761,193,5,"พลังสังคมใหม่","#eabcc3","CPM_1_5","CPM","36","ชัยภูมิ","North East"
"CPM_1",721,153,24,"เพื่อชาติ","#6cb0a8","CPM_1_24","CPM","36","ชัยภูมิ","North East"
"CPM_1",738,686,36,"เพื่อชาติไทย","#724a34","CPM_1_36","CPM","36","ชัยภูมิ","North East"
"CPM_1",705,34219,29,"เพื่อไทย","#da3731","CPM_1_29","CPM","36","ชัยภูมิ","North East"
"CPM_1",773,211,38,"เพื่อไทรวมพลัง","#a7b0ed","CPM_1_38","CPM","36","ชัยภูมิ","North East"
"CPM_1",755,26,48,"เพื่ออนาคตไทย","#c591a9","CPM_1_48","CPM","36","ชัยภูมิ","North East"
"CPM_1",723,5,54,"ภราดรภาพ","#0c5a38","CPM_1_54","CPM","36","ชัยภูมิ","North East"
"CPM_1",752,185,19,"ภาคีเครือข่ายไทย","#f36e2d","CPM_1_19","CPM","36","ชัยภูมิ","North East"
"CPM_1",709,1394,7,"ภูมิใจไทย","#0c149c","CPM_1_7","CPM","36","ชัยภูมิ","North East"
"CPM_1",764,77,39,"มิติใหม่","#abc29d","CPM_1_39","CPM","36","ชัยภูมิ","North East"
"CPM_1",784,217,23,"รวมใจไทย","#eec49a","CPM_1_23","CPM","36","ชัยภูมิ","North East"
"CPM_1",763,6837,22,"รวมไทยสร้างชาติ","#aa2d38","CPM_1_22","CPM","36","ชัยภูมิ","North East"
"CPM_1",739,227,47,"รวมแผ่นดิน","#d8df96","CPM_1_47","CPM","36","ชัยภูมิ","North East"
"CPM_1",734,172,35,"รวมพลัง","#5a1b80","CPM_1_35","CPM","36","ชัยภูมิ","North East"
"CPM_1",718,33,49,"รักษ์ผืนป่าประเทศไทย","#8dbf44","CPM_1_49","CPM","36","ชัยภูมิ","North East"
"CPM_1",774,8,44,"ราษฎร์วิถี","#e6d7b8","CPM_1_44","CPM","36","ชัยภูมิ","North East"
"CPM_1",779,83,8,"แรงงานสร้างชาติ","#633e7c","CPM_1_8","CPM","36","ชัยภูมิ","North East"
"CPM_1",710,13,58,"สังคมประชาธิปไตยไทย","#d32524","CPM_1_58","CPM","36","ชัยภูมิ","North East"
"CPM_1",751,11,51,"สามัญชน","#3c3c3c","CPM_1_51","CPM","36","ชัยภูมิ","North East"
"CPM_1",729,20,64,"เส้นด้าย","#7c8480","CPM_1_64","CPM","36","ชัยภูมิ","North East"
"CPM_1",768,27,17,"เสมอภาค","#ca146b","CPM_1_17","CPM","36","ชัยภูมิ","North East"
"CPM_1",719,1028,25,"เสรีรวมไทย","#b49e31","CPM_1_25","CPM","36","ชัยภูมิ","North East"
"CPM_1",778,1502,1,"ใหม่","#8494b4","CPM_1_1","CPM","36","ชัยภูมิ","North East"
"CPM_1",708,128,10,"อนาคตไทย","#ad1b34","CPM_1_10","CPM","36","ชัยภูมิ","North East"
"CPM_2",750,36,15,"กรีน","#69c80a","CPM_2_15","CPM","36","ชัยภูมิ","North East"
"CPM_2",726,28543,31,"ก้าวไกล","#f47526","CPM_2_31","CPM","36","ชัยภูมิ","North East"
"CPM_2",714,2500,6,"ครูไทยเพื่อประชาชน","#175a38","CPM_2_6","CPM","36","ชัยภูมิ","North East"
"CPM_2",742,15,61,"คลองไทย","#0eafeb","CPM_2_61","CPM","36","ชัยภูมิ","North East"
"CPM_2",703,40,60,"ความหวังใหม่","#e6b750","CPM_2_60","CPM","36","ชัยภูมิ","North East"
"CPM_2",725,39,59,"ช่วยชาติ","#8b85ad","CPM_2_59","CPM","36","ชัยภูมิ","North East"
"CPM_2",707,131,18,"ชาติไทยพัฒนา","#ff72a8","CPM_2_18","CPM","36","ชัยภูมิ","North East"
"CPM_2",706,95,14,"ชาติพัฒนากล้า","#233e8a","CPM_2_14","CPM","36","ชัยภูมิ","North East"
"CPM_2",783,6,52,"ชาติรุ่งเรือง","#9cb4c9","CPM_2_52","CPM","36","ชัยภูมิ","North East"
"CPM_2",717,13,46,"ถิ่นกาขาวชาววิไล","#fb04fb","CPM_2_46","CPM","36","ชัยภูมิ","North East"
"CPM_2",776,641,4,"ท้องที่ไทย","#9c9084","CPM_2_4","CPM","36","ชัยภูมิ","North East"
"CPM_2",727,193,30,"ทางเลือกใหม่","#026aec","CPM_2_30","CPM","36","ชัยภูมิ","North East"
"CPM_2",780,114,55,"ไทยก้าวหน้า","#b9bee3","CPM_2_55","CPM","36","ชัยภูมิ","North East"
"CPM_2",771,104,13,"ไทยชนะ","#ceb88a","CPM_2_13","CPM","36","ชัยภูมิ","North East"
"CPM_2",732,29,41,"ไทยธรรม","#ec5c2c","CPM_2_41","CPM","36","ชัยภูมิ","North East"
"CPM_2",775,56,33,"ไทยเป็นหนึ่ง","#7e529d","CPM_2_33","CPM","36","ชัยภูมิ","North East"
"CPM_2",736,319,28,"ไทยพร้อม","#b7f2a5","CPM_2_28","CPM","36","ชัยภูมิ","North East"
"CPM_2",769,204,21,"ไทยภักดี","#CBBA01","CPM_2_21","CPM","36","ชัยภูมิ","North East"
"CPM_2",758,217,12,"ไทยรวมไทย","#8c8dd2","CPM_2_12","CPM","36","ชัยภูมิ","North East"
"CPM_2",733,64,42,"ไทยศรีวิไลย์","#a0afba","CPM_2_42","CPM","36","ชัยภูมิ","North East"
"CPM_2",765,26,67,"ไทยสมาร์ท","#98dfb3","CPM_2_67","CPM","36","ชัยภูมิ","North East"
"CPM_2",762,381,32,"ไทยสร้างไทย","#003dff","CPM_2_32","CPM","36","ชัยภูมิ","North East"
"CPM_2",770,18,45,"แนวทางใหม่","#b7bfc7","CPM_2_45","CPM","36","ชัยภูมิ","North East"
"CPM_2",702,289,63,"ประชากรไทย","#0f41ce","CPM_2_63","CPM","36","ชัยภูมิ","North East"
"CPM_2",740,89,11,"ประชาชาติ","#a35f26","CPM_2_11","CPM","36","ชัยภูมิ","North East"
"CPM_2",749,62,56,"ประชาไทย","#1d1376","CPM_2_56","CPM","36","ชัยภูมิ","North East"
"CPM_2",712,296,2,"ประชาธิปไตยใหม่","#eb4138","CPM_2_2","CPM","36","ชัยภูมิ","North East"
"CPM_2",701,968,26,"ประชาธิปัตย์","#06aff3","CPM_2_26","CPM","36","ชัยภูมิ","North East"
"CPM_2",728,183,40,"ประชาภิวัฒน์","#076350","CPM_2_40","CPM","36","ชัยภูมิ","North East"
"CPM_2",747,134,3,"เป็นธรรม","#b5a89b","CPM_2_3","CPM","36","ชัยภูมิ","North East"
"CPM_2",786,83,20,"เปลี่ยน","#cc898a","CPM_2_20","CPM","36","ชัยภูมิ","North East"
"CPM_2",777,60,65,"เปลี่ยนอนาคต","#dead46","CPM_2_65","CPM","36","ชัยภูมิ","North East"
"CPM_2",741,17,34,"แผ่นดินธรรม","#852e1c","CPM_2_34","CPM","36","ชัยภูมิ","North East"
"CPM_2",781,241,9,"พลัง","#8e8fc7","CPM_2_9","CPM","36","ชัยภูมิ","North East"
"CPM_2",724,33,62,"พลังไทยรักชาติ","#54c04c","CPM_2_62","CPM","36","ชัยภูมิ","North East"
"CPM_2",731,74,27,"พลังธรรมใหม่","#e9b54a","CPM_2_27","CPM","36","ชัยภูมิ","North East"
"CPM_2",722,17,66,"พลังประชาธิปไตย","#c4403a","CPM_2_66","CPM","36","ชัยภูมิ","North East"
"CPM_2",743,675,37,"พลังประชารัฐ","#1f68dd","CPM_2_37","CPM","36","ชัยภูมิ","North East"
"CPM_2",737,12,50,"พลังปวงชนไทย","#181f97","CPM_2_50","CPM","36","ชัยภูมิ","North East"
"CPM_2",748,172,57,"พลังเพื่อไทย","#8384aa","CPM_2_57","CPM","36","ชัยภูมิ","North East"
"CPM_2",767,82,16,"พลังสยาม","#69330a","CPM_2_16","CPM","36","ชัยภูมิ","North East"
"CPM_2",715,16,43,"พลังสหกรณ์","#395a3d","CPM_2_43","CPM","36","ชัยภูมิ","North East"
"CPM_2",745,23,53,"พลังสังคม","#c67328","CPM_2_53","CPM","36","ชัยภูมิ","North East"
"CPM_2",761,232,5,"พลังสังคมใหม่","#eabcc3","CPM_2_5","CPM","36","ชัยภูมิ","North East"
"CPM_2",721,205,24,"เพื่อชาติ","#6cb0a8","CPM_2_24","CPM","36","ชัยภูมิ","North East"
"CPM_2",738,578,36,"เพื่อชาติไทย","#724a34","CPM_2_36","CPM","36","ชัยภูมิ","North East"
"CPM_2",705,45801,29,"เพื่อไทย","#da3731","CPM_2_29","CPM","36","ชัยภูมิ","North East"
"CPM_2",773,186,38,"เพื่อไทรวมพลัง","#a7b0ed","CPM_2_38","CPM","36","ชัยภูมิ","North East"
"CPM_2",755,58,48,"เพื่ออนาคตไทย","#c591a9","CPM_2_48","CPM","36","ชัยภูมิ","North East"
"CPM_2",723,8,54,"ภราดรภาพ","#0c5a38","CPM_2_54","CPM","36","ชัยภูมิ","North East"
"CPM_2",752,313,19,"ภาคีเครือข่ายไทย","#f36e2d","CPM_2_19","CPM","36","ชัยภูมิ","North East"
"CPM_2",709,736,7,"ภูมิใจไทย","#0c149c","CPM_2_7","CPM","36","ชัยภูมิ","North East"
"CPM_2",764,109,39,"มิติใหม่","#abc29d","CPM_2_39","CPM","36","ชัยภูมิ","North East"
"CPM_2",784,183,23,"รวมใจไทย","#eec49a","CPM_2_23","CPM","36","ชัยภูมิ","North East"
"CPM_2",763,4418,22,"รวมไทยสร้างชาติ","#aa2d38","CPM_2_22","CPM","36","ชัยภูมิ","North East"
"CPM_2",739,11,47,"รวมแผ่นดิน","#d8df96","CPM_2_47","CPM","36","ชัยภูมิ","North East"
"CPM_2",734,98,35,"รวมพลัง","#5a1b80","CPM_2_35","CPM","36","ชัยภูมิ","North East"
"CPM_2",718,34,49,"รักษ์ผืนป่าประเทศไทย","#8dbf44","CPM_2_49","CPM","36","ชัยภูมิ","North East"
"CPM_2",774,13,44,"ราษฎร์วิถี","#e6d7b8","CPM_2_44","CPM","36","ชัยภูมิ","North East"
"CPM_2",779,86,8,"แรงงานสร้างชาติ","#633e7c","CPM_2_8","CPM","36","ชัยภูมิ","North East"
"CPM_2",710,13,58,"สังคมประชาธิปไตยไทย","#d32524","CPM_2_58","CPM","36","ชัยภูมิ","North East"
"CPM_2",751,8,51,"สามัญชน","#3c3c3c","CPM_2_51","CPM","36","ชัยภูมิ","North East"
"CPM_2",729,23,64,"เส้นด้าย","#7c8480","CPM_2_64","CPM","36","ชัยภูมิ","North East"
"CPM_2",768,26,17,"เสมอภาค","#ca146b","CPM_2_17","CPM","36","ชัยภูมิ","North East"
"CPM_2",719,637,25,"เสรีรวมไทย","#b49e31","CPM_2_25","CPM","36","ชัยภูมิ","North East"
"CPM_2",778,765,1,"ใหม่","#8494b4","CPM_2_1","CPM","36","ชัยภูมิ","North East"
"CPM_2",708,148,10,"อนาคตไทย","#ad1b34","CPM_2_10","CPM","36","ชัยภูมิ","North East"
"CPM_3",750,60,15,"กรีน","#69c80a","CPM_3_15","CPM","36","ชัยภูมิ","North East"
"CPM_3",726,25643,31,"ก้าวไกล","#f47526","CPM_3_31","CPM","36","ชัยภูมิ","North East"
"CPM_3",714,180,6,"ครูไทยเพื่อประชาชน","#175a38","CPM_3_6","CPM","36","ชัยภูมิ","North East"
"CPM_3",742,11,61,"คลองไทย","#0eafeb","CPM_3_61","CPM","36","ชัยภูมิ","North East"
"CPM_3",703,25,60,"ความหวังใหม่","#e6b750","CPM_3_60","CPM","36","ชัยภูมิ","North East"
"CPM_3",725,28,59,"ช่วยชาติ","#8b85ad","CPM_3_59","CPM","36","ชัยภูมิ","North East"
"CPM_3",707,92,18,"ชาติไทยพัฒนา","#ff72a8","CPM_3_18","CPM","36","ชัยภูมิ","North East"
"CPM_3",706,83,14,"ชาติพัฒนากล้า","#233e8a","CPM_3_14","CPM","36","ชัยภูมิ","North East"
"CPM_3",783,8,52,"ชาติรุ่งเรือง","#9cb4c9","CPM_3_52","CPM","36","ชัยภูมิ","North East"
"CPM_3",717,14,46,"ถิ่นกาขาวชาววิไล","#fb04fb","CPM_3_46","CPM","36","ชัยภูมิ","North East"
"CPM_3",776,157,4,"ท้องที่ไทย","#9c9084","CPM_3_4","CPM","36","ชัยภูมิ","North East"
"CPM_3",727,184,30,"ทางเลือกใหม่","#026aec","CPM_3_30","CPM","36","ชัยภูมิ","North East"
"CPM_3",780,78,55,"ไทยก้าวหน้า","#b9bee3","CPM_3_55","CPM","36","ชัยภูมิ","North East"
"CPM_3",771,132,13,"ไทยชนะ","#ceb88a","CPM_3_13","CPM","36","ชัยภูมิ","North East"
"CPM_3",732,105,41,"ไทยธรรม","#ec5c2c","CPM_3_41","CPM","36","ชัยภูมิ","North East"
"CPM_3",775,33,33,"ไทยเป็นหนึ่ง","#7e529d","CPM_3_33","CPM","36","ชัยภูมิ","North East"
"CPM_3",736,308,28,"ไทยพร้อม","#b7f2a5","CPM_3_28","CPM","36","ชัยภูมิ","North East"
"CPM_3",769,533,21,"ไทยภักดี","#CBBA01","CPM_3_21","CPM","36","ชัยภูมิ","North East"
"CPM_3",758,219,12,"ไทยรวมไทย","#8c8dd2","CPM_3_12","CPM","36","ชัยภูมิ","North East"
"CPM_3",733,39,42,"ไทยศรีวิไลย์","#a0afba","CPM_3_42","CPM","36","ชัยภูมิ","North East"
"CPM_3",765,18,67,"ไทยสมาร์ท","#98dfb3","CPM_3_67","CPM","36","ชัยภูมิ","North East"
"CPM_3",762,322,32,"ไทยสร้างไทย","#003dff","CPM_3_32","CPM","36","ชัยภูมิ","North East"
"CPM_3",770,16,45,"แนวทางใหม่","#b7bfc7","CPM_3_45","CPM","36","ชัยภูมิ","North East"
"CPM_3",702,218,63,"ประชากรไทย","#0f41ce","CPM_3_63","CPM","36","ชัยภูมิ","North East"
"CPM_3",740,92,11,"ประชาชาติ","#a35f26","CPM_3_11","CPM","36","ชัยภูมิ","North East"
"CPM_3",749,57,56,"ประชาไทย","#1d1376","CPM_3_56","CPM","36","ชัยภูมิ","North East"
"CPM_3",712,1089,2,"ประชาธิปไตยใหม่","#eb4138","CPM_3_2","CPM","36","ชัยภูมิ","North East"
"CPM_3",701,470,26,"ประชาธิปัตย์","#06aff3","CPM_3_26","CPM","36","ชัยภูมิ","North East"
"CPM_3",728,29,40,"ประชาภิวัฒน์","#076350","CPM_3_40","CPM","36","ชัยภูมิ","North East"
